left_eye_center_x,left_eye_center_y,left_eye_inner_corner_x,left_eye_inner_corner_y,left_eyebrow_inner_end_x,left_eyebrow_inner_end_y,left_eye_outer_corner_x,left_eye_outer_corner_y,left_eyebrow_outer_end_x,left_eyebrow_outer_end_y,mouth_center_bottom_lip_y,mouth_center_top_lip_x,mouth_center_top_lip_y,mouth_left_corner_x,mouth_left_corner_y,mouth_right_corner_x,mouth_right_corner_y,nose_tip_x,nose_tip_y,right_eye_center_x,mouth_center_bottom_lip_x,right_eye_center_y,right_eye_inner_corner_x,right_eye_inner_corner_y,right_eyebrow_inner_end_x,right_eyebrow_inner_end_y,right_eye_outer_corner_x,right_eye_outer_corner_y,right_eyebrow_outer_end_x,right_eyebrow_outer_end_y
63.32049249,33.02289231,60.54337337,36.10636982,51.149568,27.66274053,74.54739653,34.80648875,79.39467596,31.00601113,74.81033681,54.76760314,72.22780541,64.97582796,74.20436757,34.77486147,71.6331724,47.49736585,55.32100484,30.35177727,45.86342201,32.27704412,38.16684095,38.48273171,39.13376093,34.75820543,24.97832889,37.55119778,18.42500239,31.22602511
68.10661463,35.8879397,60.05044068,39.39157507,57.80763882,33.87089947,71.34616216,37.82742857,84.55084492,29.25015273,80.26464865,47.08075472,67.20977778,63.32257627,71.97688889,27.49036497,78.624,52.8736215,60.7577385,34.75387505,50.67323077,36.54533097,36.05369492,41.81768707,37.43430508,29.19176453,20.18107317,35.81491892,21.09887254,32.08573091
67.25061088,35.57276596,55.648896,37.6702278,51.149568,28.92787289,71.78089037,39.00729483,83.1102277,28.68421666,87.06878661,47.60532275,71.27640474,62.3592,79.94650456,26.57251661,75.88992758,39.84117297,61.76885106,29.97244444,48.6447936,36.95531136,38.50216602,38.73375611,41.00777143,31.1124822,22.81808068,36.35750053,16.16380939,29.17333327
67.72583784,38.93810526,61.22138614,39.7248,57.03825,32.27456604,75.09842202,37.3492844,78.62316522,36.657,88.86807273,48.20266667,71.39712,62.15634135,78.24658824,33.36137143,74.856,48.11630769,51.36345946,28.08807921,50.33254054,35.26038261,32.89537864,38.05165714,37.87636364,31.20082051,22.44916364,40.09508571,14.14656,33.48514286
66.90101493,41.62537561,58.30500211,38.91500316,56.76821053,24.86955533,75.447799,40.28658228,80.60907692,29.66078376,82.81183562,48.02488889,72.39886452,67.25499497,76.96107692,31.86587234,72.95123523,38.88,55.77731507,36.22519879,38.58418593,36.71109637,39.12095418,38.15429848,39.10322964,23.99844061,22.88922306,38.37207716,28.04063757,34.3911016
68.19306763,36.68101657,59.48215594,37.6422,58.19729095,29.58883902,71.16578138,31.02815805,77.13916647,23.93550569,84.23975623,54.30585741,80.27185876,68.66044921,73.39311419,33.95428821,77.21405227,51.67404225,55.76553909,32.42941012,56.21996194,38.6864564,37.97595751,39.64183673,40.19868132,27.44822439,26.07771876,40.17777778,17.12766942,25.70661265
69.23464853,37.9974095,58.53061224,40.25274725,55.24888889,32.13456958,72.61211009,36.94868511,82.30764338,30.55382069,83.42457485,46.43284211,77.34735956,72.30150215,71.40709165,28.01537689,80.82021053,54.34534563,58.86286234,33.45674697,41.23284589,37.32902752,36.05756364,36.30082092,35.05941043,32.84210526,27.21173469,38.47490345,17.96984615,29.98962162
66.71020408,37.31945865,59.03068657,37.35094468,55.64252406,30.29571429,72.91454905,39.8799292,79.0759708,33.00845,82.06348688,50.0007509,76.07108589,58.74417778,78.56350685,28.2377396,81.6745694,47.93187097,59.40857143,32.41695447,50.45926354,36.80742857,35.99178947,36.24841644,36.34150598,27.99685714,22.87411765,37.19057143,11.77581327,30.41505882
67.19261538,36.10270067,60.6144,38.31948169,53.57728842,24.58508456,72.75253691,38.40972152,81.39124832,24.83383742,83.18818792,46.97723077,66.51796078,66.54069437,73.3298255,36.448,66.25415385,51.31012052,59.71016561,29.2377931,47.64757047,37.05235443,40.29431909,38.98153846,37.25142857,29.67197538,19.48348993,42.42514037,18.17718519,32.30112821
64.24946341,36.2219387,61.09808867,39.888,54.72991304,30.9977732,71.76923077,37.87416216,79.19538462,32.70071795,76.86981818,47.96827826,68.17694118,63.54040268,74.59286486,30.5534359,71.81630769,49.42292472,52.66395092,27.79457143,45.83109278,36.33876923,36.91112727,37.10097297,38.89119018,27.43783784,25.15384615,37.164,20.03436242,28.56811812
64.8717037,36.67555852,60.97825352,37.30359508,61.5261282,27.3241098,71.30464865,35.42813313,77.94759504,28.01566804,77.76892257,47.03472527,88.43260236,62.1617679,76.02672527,28.11254679,72.89815159,46.68198895,55.07463839,29.88642623,44.47712004,36.52335174,36.46454557,37.31809968,38.51482353,29.19176453,21.10175156,37.15482353,20.18727011,27.61732797
66.27523596,34.902912,56.21738503,39.18040816,61.49037901,30.6102106,73.8094055,35.74676615,76.68862175,22.75827692,75.57365402,53.47565931,76.69829715,69.3408,78.60501079,38.72069436,75.27982796,47.49736585,55.87010744,30.46008163,46.7158023,37.28286273,36.77463415,35.93813333,39.06914043,34.58812062,20.72449955,39.60193548,11.92949281,41.95339039
67.83759398,35.67414563,58.95203924,36.89512088,54.81297026,33.00517033,79.01834999,37.60246154,80.33321739,37.76740443,77.35734538,45.51089503,74.44771151,65.84900422,83.89714291,28.88620679,83.52409137,47.84370248,53.39604396,30.51517625,48.55344132,33.59946961,36.48367347,39.98814669,34.87346939,29.36698917,24.90825387,40.91143679,16.55617852,28.17468852
66.1121768,37.16586667,60.75897987,37.8528,53.06537143,29.07908571,71.69161062,33.02807547,80.70993377,30.26383729,85.40196226,45.19374834,64.56124675,59.29032911,80.08108475,30.26289908,79.40457931,46.22111475,55.43382857,31.15544751,48.66955414,36.08753898,33.98077852,37.32394937,40.02691391,28.91331892,23.1773945,39.5346087,19.33167568,28.65113239
65.73032727,35.24838165,61.2384,35.87098947,57.77966972,29.78113761,71.58109091,36.24757895,77.61808696,27.47234595,84.79872,44.32132241,59.8272,64.17076364,74.51395918,31.79781818,71.12781341,47.00945455,45.65557895,28.28770909,46.54381242,38.74909091,34.63872,36.02443636,36.20702609,26.5890055,19.72416,37.19006897,13.62213084,29.85089174
67.35546452,37.9974095,58.33001846,37.40542451,57.43827692,29.32591251,72.664,42.72976271,82.19400359,36.47219512,93.32760976,47.02523077,75.87249231,63.48227691,74.88659341,33.01098305,81.785856,49.46955668,60.57290323,27.3644924,48.81639024,33.89211931,36.196,38.4877681,42.6312,28.65030508,23.19015385,39.48417234,14.88645378,27.86367501
68.43086625,35.41782649,60.03072438,40.10090216,56.70248727,28.27560158,74.13430624,35.02913658,85.82939578,27.29483013,91.84234146,46.8514491,86.22119275,61.407744,73.17957818,30.37567027,79.617024,51.94574042,66.40514641,27.37988824,53.4164834,34.92193187,38.88747305,36.08084211,38.89012364,33.46807287,20.917959,43.25921297,11.276,34.01000596
66.71020408,37.21506974,55.36242805,39.54974118,56.21582979,29.61808155,70.973952,39.92022178,82.85013333,35.8832,78.08139417,49.29645714,75.23275806,60.75621924,73.53447111,29.20097959,73.55123468,48.04417699,61.45352113,30.32171093,50.97307939,41.6624939,35.33564602,43.96368146,41.56302222,30.81762694,37.32643046,49.09400404,16.34110638,30.62505842
66.05443299,36.51974522,58.41516035,37.52498605,52.98048,34.43772555,74.61573626,39.64397028,76.97794653,33.78164089,84.71726829,48.77988548,70.38614173,59.72463158,75.45373228,28.81653623,72.89815159,55.9913054,58.0046281,28.71697297,46.05756522,38.87675762,37.36672189,36.43972254,37.55478261,28.21714286,24.08806612,40.67238484,16.68464007,29.90868837
66.38591984,39.24564706,58.41516035,37.95857899,61.33626374,30.36423529,73.48396501,39.62697662,77.06214455,23.53229292,77.14307141,51.17545542,73.16154386,70.69619835,72.35009119,24.33141331,71.3122623,43.99831105,52.98117647,27.71407059,46.85945455,36.83375739,38.94960825,35.96086957,39.25948862,33.6707483,22.68712088,32.06697155,12.09915173,32.06836364
66.35552542,37.06725733,57.47304348,37.50023529,54.95620144,28.74253061,76.21938144,33.15805091,85.54731313,31.97207067,79.37093525,43.50475168,76.21993958,62.47961775,73.0176,34.05117117,75.87892784,47.52395876,55.94065983,26.26036364,48.67912367,37.90813091,37.50112653,37.77684806,39.88834532,30.81213423,22.21126531,38.08241692,14.17539623,28.58802685
64.54513274,37.11881041,60.69190244,34.77918584,56.62946341,27.34502069,71.22625641,36.24757895,77.88331034,27.984438,76.84184615,47.39117949,61.80676923,63.19267606,74.65001439,34.92430769,75.18333191,46.29169231,45.65557895,28.69005128,47.87145763,35.60904828,36.02379487,35.42830345,40.93520408,28.00229744,25.43628431,40.54145408,18.21992727,21.65502439
66.87288889,40.21417323,58.85780282,36.59863358,56.97040816,26.49710345,74.23742529,39.94285714,81.6401194,28.33242049,82.61485714,48.38087805,71.95905882,62.59589259,76.08802974,36.28125394,79.48329004,48.54662687,54.24443835,31.2897561,49.68917235,36.87908046,38.43836952,38.66947368,41.31545107,28.4830446,23.38035693,34.70607194,16.87711475,30.97045854
69.43470677,34.02936797,59.81052632,36.57333333,53.42443243,23.75090526,75.79848649,32.34489549,79.78420513,31.88542222,84.82067257,47.64654545,72.53097674,61.33403774,79.82315182,29.55290943,78.29967568,49.70173585,54.07018417,26.22611321,48.21771429,37.7435904,37.75354376,38.10825143,35.77508377,30.65560755,24.37211429,39.246,15.98509924,28.43501538
67.50886957,35.05751391,60.44446409,37.45532903,62.50570479,30.46464857,74.97026087,34.39528001,79.67025234,27.05213708,82.05674505,44.4093343,80.15970903,66.48872014,73.71375824,22.01398139,71.3122623,57.71725417,63.2895762,29.88642623,53.68239963,32.71411266,35.55553591,38.59523093,39.8137623,30.04773694,20.88832653,36.23208791,8.077533976,31.74180964
67.91692146,37.2952,61.12963855,41.14103497,60.93748966,33.14792727,73.5684507,36.24757895,77.41978947,28.166496,92.1878069,45.27914094,67.00028916,64.51938462,70.65268966,34.31569655,85.42107042,46.2023662,45.65557895,28.62760563,45.27865868,38.01126761,34.66884507,39.61371429,35.93263158,29.28764746,20.91927273,37.75242105,16.02488889,28.99604898
66.48384,36.76569917,60.89822609,37.99236923,56.97852632,28.06882623,72.49056,37.21436098,76.79011176,30.52154182,81.95148387,48.18763636,68.05896699,63.32257627,75.27302564,35.8712445,78.81146457,51.313125,58.63069091,28.48027826,50.67323077,38.73319646,36.13955556,35.02431429,36.3476129,32.17529756,23.80327869,38.25671111,13.36821622,32.08162909
66.12043636,36.26744419,58.37793103,38.40257471,56.20502655,30.84386014,71.22625641,36.24757895,77.41978947,25.13637209,81.04518621,47.39117949,70.08967164,68.62660099,70.65268966,34.92430769,78.82167488,46.29169231,45.65557895,29.06234483,47.87145763,35.78189474,34.17175221,37.75012639,38.89655172,30.29068531,24.05708108,35.85670073,17.2622521,28.2048
68.43086625,36.6244921,58.15629851,34.08081633,58.810859,30.63337452,76.74193151,38.57767956,78.55445404,29.11359963,81.75394942,51.62951334,71.73671642,67.11359013,81.6034984,39.68496181,79.66731984,48.28726996,61.14913658,29.09895153,48.55147392,42.99511807,38.44266032,37.05528358,37.44706372,28.62179006,21.20501083,36.12358209,16.37590805,29.98090323
65.40297521,40.19316375,61.03804878,37.3860471,54.3735,32.29582185,72.664,42.03261437,80.64081356,36.34213534,92.08367213,45.85315556,76.10790698,62.98738983,72.80266667,30.71751724,80.56575,46.64775,56.6904,29.296,46.564,35.81894737,39.09503219,39.44463015,38.21538462,26.78669474,30.03265306,42.12348376,14.47069767,32.45521805
66.38591984,35.20786885,59.5729929,40.43529412,58.80769496,33.96952752,74.67945818,38.48196218,70.85622534,31.00601113,83.03273309,54.53828383,67.25834254,65.07917769,80.18694737,24.39836725,75.48920579,49.69064435,57.01742336,28.62066769,43.65774979,37.89449155,38.25275809,35.97029834,43.82345985,28.40861538,17.82990769,37.24369748,13.01845018,35.17931973
69.4922449,33.03264865,63.80179592,40.2632381,56.70109091,21.85645714,72.33505882,39.22699636,81.02022007,30.62208,80.57866667,45.66031858,83.10063158,61.70354717,73.65466667,31.79663551,72.93017476,51.98106122,53.76932039,27.30333835,50.38577778,38.08962406,33.51079646,38.27056842,40.29221053,31.06823662,21.79911111,38.10825143,16.13802328,32.96052459
68.72487341,34.92938408,58.64148837,36.06514286,55.24783275,27.02666667,76.74193151,35.34062284,79.89743284,27.97753502,77.82007505,47.34030769,73.87833333,69.80485543,70.13908463,35.50251163,74.41366154,48.6666003,60.36819982,30.25538122,51.90563064,39.42634146,36.164,37.93632653,37.47164444,34.28683382,22.4576,39.84763479,12.95316726,29.18814016
67.19261538,40.28718939,59.12727273,36.05014888,54.45535135,29.02488996,73.12773804,37.10161381,77.54478431,30.86231956,94.9456,49.15038655,77.37395982,61.22619226,75.65081957,34.979328,72.36046929,44.643,54.75904478,29.64604878,42.7662,37.2834958,38.25387755,41.82224777,37.93254902,31.87603361,23.25768707,33.45723958,15.7935894,34.43508986
69.56182811,36.43526809,57.87345106,37.40542451,56.49391304,30.79843404,76.3187027,37.54813793,83.93015054,27.4116766,86.44467327,46.95755725,70.20970213,65.8427234,75.08427907,34.27073267,75.23029787,47.19666667,54.07018417,30.48050111,51.34514911,37.23870076,37.10257426,36.30693878,36.11428571,27.65896444,22.86598128,35.77795918,14.87604664,28.53664
64.00984615,34.69175884,57.56236525,41.35570732,57.31295761,30.96858696,73.1736,40.74019672,80.18045902,31.86413324,80.41967213,48.16251753,74.924,55.57024857,81.63841283,33.63388235,72.19334266,49.59179487,53.43222317,28.4921165,50.55208606,38.0675122,37.34480208,33.51131548,41.22771361,29.1608,22.24548252,35.74087401,15.612,25.00420729
65.02325581,35.35776,59.12615385,38.89470968,56.025673,26.89588673,71.22625641,36.24757895,77.46051282,28.44566486,83.4096,47.39117949,71.39712,64.17076364,71.62357895,31.79781818,71.34124138,46.29169231,45.65557895,30.71225806,47.7888,36.69525517,36.25725,36.32203636,36.20702609,29.07985886,24.14875676,36.65643243,16.37544828,36.25167808
66.00939502,37.48396528,56.70844515,35.09681653,54.96231376,25.6452872,71.8296,36.97028954,84.47299019,28.91070747,79.45430204,48.77988548,80.27299478,65.07917769,70.28320187,32.593879,76.87890091,47.71568353,57.13062976,30.00855273,47.08033333,39.83153989,34.46195018,38.18767059,37.291392,33.37142857,20.39548235,40.51820552,12.80429646,32.20408163
65.907456,36.51334795,56.21738503,38.75642292,53.86285714,34.02613805,75.31612808,36.08084211,82.8822069,26.7013704,86.41052364,49.10725836,73.2592724,62.39489464,80.9598737,38.72069436,76.14965986,46.91311304,45.81509774,27.95235556,49.38190746,40.94918788,35.12936277,41.2676644,36.57964192,31.45842253,22.73246018,37.98335691,21.22650957,33.54855912
65.68337615,35.93169231,59.59623529,39.01130323,56.07205161,26.66569209,71.76923077,36.69643636,79.19538462,28.27109434,76.00231579,47.67192233,75.348,59.55663158,83.52896236,31.9872,72.93017476,48.82299029,53.76932039,31.26378523,47.10933333,36.33876923,38.4,34.0387651,37.02941538,26.30724324,24.4788,37.164,17.94742857,29.56631579
64.69987358,34.97920311,59.39181341,36.89321739,54.33453541,31.80535537,73.76593063,35.42701652,78.04530472,30.91428571,78.81993355,47.92278261,72.97412943,61.80742723,71.45419892,29.65193443,72.86666027,47.74487289,56.865792,27.3674264,55.28657981,37.07058824,37.26802721,36.80585149,42.17097521,30.5904384,25.38643068,39.34667532,18.8065114,27.61732797
65.87753846,34.00278261,59.50942456,37.8318806,56.75856716,25.03642105,78.91727473,37.44519111,81.65617778,29.56641352,82.30666678,49.7174026,90.92871104,65.5168,80.67462027,34.55774945,71.44854135,47.28537313,59.22519149,29.15747368,46.67371429,36.43352866,39.16654292,39.01756149,38.35641718,33.55690886,21.35026573,33.7507651,15.77457325,35.17931973
66.31398165,35.53129412,59.84,36.624,57.58147368,32.36452174,71.22625641,36.24757895,75.37076636,26.90215385,88.64837383,47.39117949,71.39712,64.17076364,76.77730909,33.024,74.856,47.00945455,45.65557895,29.08014545,47.43915789,35.78189474,34.24542857,38.52822378,36.20702609,27.27555398,21.8360367,36.8574359,13.68332673,28.2048
68.07548718,39.07066931,59.81052632,39.2595823,57.92510924,32.39924706,71.88754286,39.92216949,80.87222857,30.91015385,84.94166801,47.36711111,67.03623529,61.33403774,82.9026087,40.07717042,73.16571429,47.30866667,49.36391111,28.57775342,45.73257143,38.08276364,35.04263014,35.01770959,35.95971429,30.05711304,18.58228571,37.51853913,18.00184615,28.17486222
63.21846772,36.39579468,60.03072438,35.45170068,56.91575839,24.68526829,72.75253691,37.47401879,81.39124832,36.13220779,83.18818792,50.55409561,80.13051948,60.42116129,73.3298255,29.75894505,71.7390604,44.48021477,61.14913658,32.42941012,49.82883019,35.63395325,33.01691275,35.8147651,42.22047458,33.46807287,19.48348993,36.73107692,16.68464007,34.28707438
64.72814371,38.50024779,53.37464477,39.3307013,57.9904,28.39053061,70.7064,41.18157576,74.56440719,29.91408485,93.22267826,45.77267532,71.51709091,62.39142857,67.36571429,33.78273684,74.84778947,48.06141176,56.49554286,30.0457006,47.58678261,36.22215929,37.14171429,34.84972455,40.95435993,30.48515556,25.12673684,36.25938286,17.41974684,30.37316436
71.42684751,36.54325948,61.63544615,39.849375,54.20236305,35.36690691,74.18857143,32.91097546,80.08239831,33.63643796,80.97263794,48.1877551,71.42955372,68.33828571,79.83296235,27.49036497,75.12940206,47.91644658,58.90964267,32.98559424,47.60153792,36.55589744,39.38727942,38.91203205,40.42378938,26.93980328,15.30628571,38.30291545,4.045382861,24.13571429
64.42963762,35.81400736,60.31747368,37.10581443,56.37470726,30.48952972,68.6822071,37.24556522,75.38189474,30.97536,86.41052364,50.27029478,70.82293596,61.68647014,77.2401185,29.32245507,77.16022373,50.43708462,64.76960754,29.09136842,48.57046819,35.69400379,34.41201951,37.57393814,38.51683019,32.5990651,24.64768355,36.12977778,17.01918584,28.2583575
72.62427119,36.76569917,60.86861538,39.01908661,52.64237037,29.99256216,73.04601342,36.65945946,78.79726657,28.57117377,90.56201575,49.14305085,73.79288889,63.11351351,78.5448,33.85127869,75.88622222,49.7772973,52.36187429,29.35975385,48.77938983,35.74670769,35.31323077,39.40766609,36.29480315,30.77125246,21.16022857,39.12278974,16.62518519,30.10833219
67.72657613,34.44694303,59.11088372,37.73927442,54.97979476,30.19584616,74.48957621,38.08872675,79.82268852,32.88875138,79.88342552,48.17029532,77.74675313,60.49669908,77.48794576,31.85235138,78.65517763,55.13021492,54.75904478,29.45293222,47.85749481,39.7742207,36.83809524,39.62894249,43.0713722,28.40861538,19.17113043,35.96836782,8.92037577,29.53693204
72.09106906,34.37348066,59.50586105,35.09681653,56.08718704,31.25879575,74.58543222,35.57134854,83.38909091,32.78287487,74.75419761,55.73619764,76.8080958,75.7658838,76.3164752,33.09103855,81.11652403,47.13431579,65.77983921,29.45293222,48.84994914,31.79809516,39.43450284,37.37235587,32.72568866,29.35336054,21.27083608,35.81112151,12.83120841,37.89913982
65.39147392,34.08081633,58.47786191,40.10090216,56.70494016,31.19611254,78.14227957,38.1448678,79.89743284,30.76792721,75.15195137,51.83209361,77.1579661,67.30955725,71.95043714,34.74844605,76.45283447,47.80419802,59.25720423,28.72486957,53.97505669,38.64163265,37.42780952,38.14324832,41.15068657,27.75462976,18.54245161,36.17408,14.63563636,33.12419806
64.15282759,36.47805734,56.71292706,39.60089179,55.81136098,25.66498842,75.10688,36.00439437,80.3285035,26.59086927,77.86459346,49.21833333,80.7057623,71.967491,75.79736949,35.23291694,76.78990112,56.05148005,58.6255534,29.79111645,48.82146875,33.75941259,41.51201926,37.45656338,36.88127926,27.52259556,27.46217761,36.79015385,11.08725581,24.3525948
60.56673611,32.608,58.17434483,33.76599164,57.58147368,25.26257455,71.22625641,36.24757895,81.02065116,26.74258983,79.51768675,47.39117949,70.75486067,64.17076364,69.50728205,33.024,69.38887805,47.00945455,45.65557895,31.65789257,48.17544828,39.93212903,39.12048485,36.5054359,36.20702609,30.85180952,18.84321839,33.50713043,15.45010526,29.84768
65.63283582,34.6886069,56.94041379,37.45694856,53.81462069,26.78184828,71.27624348,35.93238261,81.55267606,26.12015444,77.93178947,45.89337063,80.37295677,60.98694737,79.22904599,32.00874392,81.41389139,46.15248322,45.25232432,27.79667847,56.21849117,35.62874336,35.83387826,37.75012639,38.59862069,24.89967816,15.97959184,39.0254296,11.18974517,34.92049776
65.64352,36.61452229,59.40781726,38.42781818,57.89294118,29.8012469,73.27901538,38.25447134,78.58824828,30.38345455,84.54082443,44.96274847,70.24447059,62.09532934,78.50465938,30.53858824,74.79314286,48.63656376,58.1867929,31.53196947,49.37661538,37.63783111,37.47181065,39.55850847,41.04585366,31.39312374,26.30172781,38.00102128,15.12287179,29.58566871
65.46631359,35.49292308,57.45765517,37.8318806,53.63589354,29.67691636,77.53554448,29.27891156,74.36080726,28.68420559,79.57345455,47.22662687,73.97414533,68.35626667,73.80662857,35.13637209,75.07236502,47.40999288,50.96148837,29.49783273,48.10585551,41.65959976,38.28378251,37.05528358,39.45307119,27.75462976,18.69845545,37.29018182,15.4704,34.80663517
62.74453927,32.50391753,58.30416495,39.17249193,53.70813369,26.70714286,74.48957621,37.81695032,84.63308216,25.65438957,81.25714286,49.03453741,71.33011285,65.50690404,75.18165209,30.79173101,69.74256885,47.07265306,66.40514641,32.47104125,55.28657981,38.39765957,38.01187407,39.76624167,37.58179983,29.60875481,18.84915464,38.26436421,17.19514286,33.96827693
66.02475,33.5747027,59.9918189,35.67650678,57.88494268,28.60342229,72.64189831,37.18215385,76.89477707,27.47984314,94.9456,49.8429262,75.75675353,59.4015,82.92118914,34.51725,68.94206369,50.32083531,57.416448,26.7072,44.82746457,36.6599619,35.65064662,39.33403279,44.57325,29.1608,22.2528,33.7574902,14.69942479,30.4463622
67.89395745,38.39243636,57.9162566,35.83385859,55.55951937,29.25960724,78.23221622,39.65925926,84.1427309,23.92723032,81.45232174,47.42531507,72.39886452,66.4366993,75.67644444,29.69788235,80.30311111,51.313125,54.50311111,26.81150877,43.99553688,36.36952675,39.90599876,40.35418128,37.23886644,31.50970039,29.71428571,40.79079452,11.29702624,34.78571673
66.91644444,36.02909091,58.78343363,36.04430769,46.28571429,26.60697248,71.76923077,37.87416216,79.19538462,26.55621818,80.18584615,46.52832,68.29938462,62.53668874,72.34914191,35.59269903,72.93017476,49.43720388,53.76932039,29.60259459,46.0992,36.33876923,36.69873418,37.10097297,40.69001942,27.43783784,23.04317881,37.164,13.09284848,26.92848485
63.24879423,33.94438949,58.27066799,37.33920566,52.14093184,33.28216013,72.23505563,35.45738295,80.62826006,28.18514286,78.85103158,46.63628897,83.9326438,65.763,74.32637411,32.10156522,77.65050106,50.1513888,61.26101673,28.41328531,43.32222702,41.2258734,39.61737634,39.39804082,36.57945324,33.71244438,23.07639433,42.67482353,16.24529569,27.44265637
66.1224186,34.41706667,60.20449704,37.37529492,60.14059843,30.29571429,71.89236364,39.07205424,87.184,35.72968421,79.8288284,50.41666786,71.85852632,61.26933333,79.73505993,30.12324324,70.53102959,45.42183638,59.40857143,30.58764497,48.55961213,36.80742857,36.69362162,38.27978378,40.49218065,27.99685714,21.2644486,37.19057143,14.61925926,28.06510866
67.7517913,38.01923168,61.75217778,39.60502857,59.19428571,34.02613805,74.71552941,39.88542222,84.92619303,33.08404528,91.356,49.08940493,75.1581604,63.96736634,77.52427723,33.20620699,76.43288889,48.05227723,57.91502797,30.39935453,43.00408163,36.32205283,34.03437624,41.1057415,36.38989969,30.7808,27.46217761,37.33298925,14.63563636,29.98090323
67.05482927,38.76526829,59.50028011,39.81190244,55.58401752,32.48702439,70.08638787,40.50965854,81.92985782,35.62614634,91.43492683,51.18122962,74.06869173,58.51707317,64.68057025,35.65661538,82.94006557,47.47593443,60.43514754,29.63005525,50.97307939,38.0675122,36.59498901,35.97029834,44.28284746,27.00222951,23.79251613,38.26527731,13.95122552,33.61639024
68.48842105,39.04885714,61.10778182,38.72314286,57.1314,30.29571429,70.86323312,40.638,82.8336378,30.34482,84.27789474,47.25166265,71.85852632,60.496,78.12171429,36.89372903,81.00555932,42.49167568,59.40857143,34.75387505,47.2104,36.80742857,37.07368421,33.55169032,38.1878453,27.99685714,22.88512,37.19057143,17.75481081,37.71331954
65.47635374,36.72226667,60.54162162,37.49726897,58.81178947,27.20261224,73.52329412,38.88589474,82.38171429,32.91195321,93.91247059,48.44627027,69.88010927,62.51466667,74.40266667,36.68935277,79.91557447,47.95978378,55.07243836,31.02162162,47.916,38.33689746,37.12345946,33.34312157,41.78061017,29.68229189,23.06952819,36.62133333,15.90821053,32.99066667
68.07410526,40.60708038,59.03068657,37.70218853,56.62870588,28.00165042,72.10428777,37.05792,79.27234783,34.54706473,83.68405535,46.52333333,74.52000155,59.71072,78.60501079,30.12450697,76.40994595,48.08808247,53.18376184,30.59747368,47.63242105,34.57265,36.48905779,37.80769312,35.13128193,30.61753191,23.22971429,35.60133333,14.82944,30.41505882
64.00984615,35.69349818,57.56502602,37.44984615,56.75856716,28.43764364,73.79633333,35.62120678,81.24327273,32.125,80.53253731,50.11654049,71.15844604,62.28465934,69.72966875,29.60768,69.87201569,48.09392806,63.12383758,28.7,45.76103226,31.41171222,38.40733091,41.71078332,40.08537063,26.88246154,21.43655019,38.74612245,26.92806122,33.40584416
64.99282051,35.87098947,61.03426415,37.69866667,58.20135849,30.39855942,71.22625641,36.24757895,75.31643697,28.166496,76.17297297,47.39117949,59.46549153,64.17076364,75.64342857,33.024,72.1202087,47.00945455,45.65557895,29.08014545,49.22592,36.90488889,35.83387826,35.5776,36.20702609,30.32278899,22.82705455,38.56512,15.20029091,28.95069358
67.46765133,39.96019512,59.88709434,39.76954128,61.16307692,32.13456958,72.68475524,41.88976552,81.92985782,35.46570492,94.9456,46.31607547,75.75675353,65.07126606,83.29180328,35.65661538,79.67456604,48.02869097,64.16072727,28.69562416,46.31607547,35.59022582,36.23530827,37.46432,35.53539623,26.24676923,23.01814634,37.2594434,16.58496,30.77843478
65.46722933,38.65925424,62.26788119,39.77116444,58.10623202,30.62290862,72.90721777,41.18157576,79.36832877,25.92279273,83.67758491,47.04276923,70.86297872,60.75621924,76.45581818,27.83673469,79.61624779,45.0496,55.3344,31.55540426,47.04276923,36.68556923,33.84184615,42.66547124,40.77216568,28.45393333,22.35882353,39.26058667,16.77068263,28.72453565
63.76259425,41.18157576,57.6344086,36.47336376,57.9904,31.49246512,71.88754286,45.31636364,84.97818182,28.83177674,87.50023529,46.3128,71.51709091,65.25015544,79.82396588,31.36557798,74.47405714,49.36,56.49554286,28.24904348,47.028,36.67912,34.6569505,38.10825143,36.22131298,30.28931384,22.88332075,37.68746667,17.51735807,26.32113826
67.44377143,37.30707692,58.84993289,39.46302439,55.70658993,29.12445217,72.94973262,40.50965854,79.27236923,35.62614634,91.43492683,48.14608696,73.63462295,62.55527517,81.12590769,47.06008783,76.82289231,47.13493923,60.41395973,28.263,48.69426087,38.01735211,36.56904348,39.6496,40.07064151,30.1778255,24.54057754,39.2256,17.06363077,30.67325538
70.037,37.19403922,62.4395,41.03556166,56.16699029,26.70714286,76.1920802,35.96695385,80.3148169,29.92266,88.86828866,50.988,71.87346889,58.670957,80.51733121,39.25833715,76.43182418,51.1692,57.3798766,30.70116456,50.2476,38.87675762,36.8474702,40.27858824,39.8137623,30.98697722,23.96861538,43.02726275,17.4702,26.94081063
68.52157506,34.01955556,61.66765714,38.14031304,57.78365217,33.11657739,79.70673766,34.80344927,82.34434783,32.54312925,79.64081633,44.13347098,75.00920775,66.1103493,78.63401739,24.71010879,75.07657143,51.00389885,55.85451998,29.68556674,49.34294843,37.66677871,36.83809524,36.08084211,41.08117901,31.06823662,19.4984,40.74821818,12.06599598,32.53523001
